game_id,player_name,pts,reb,ast,pra
22500207,Ziaire Williams,2,2,0,4
22500207,Jalen Wilson,9,1,0,10
22500207,Ben Saraf,2,1,1,4
22500207,Danny Wolf,2,1,0,3
22500207,Tyson Etienne,3,0,0,3
22500207,Brandon Ingram,25,5,4,34
22500207,Scottie Barnes,15,11,5,31
22500207,Jakob Poeltl,12,10,2,24
22500207,RJ Barrett,13,4,6,23
22500207,Immanuel Quickley,24,8,5,37
22500207,Gradey Dick,6,3,2,11
22500207,Ja'Kobe Walter,6,1,0,7
22500207,Jamal Shead,6,1,5,12
22500207,Collin Murray-Boyles,9,4,1,14
22500207,Jamison Battle,3,3,1,7
22500198,Kon Knueppel,19,10,9,38
22500198,Miles Bridges,34,8,5,47
22500198,Ryan Kalkbrenner,9,4,0,13
22500198,Sion James,7,1,1,9
22500198,Collin Sexton,13,0,3,16
22500198,KJ Simpson,8,3,4,15
22500198,Tre Mann,6,2,5,13
22500198,Moussa Diabaté,8,3,1,12
22500198,Liam McNeeley,7,1,0,8
22500198,Pat Connaughton,0,5,0,5
22500198,Marcus Smart,13,4,6,23
22500198,Rui Hachimura,21,3,1,25
22500198,Deandre Ayton,14,6,0,20
22500198,Austin Reaves,24,5,7,36
22500198,Luka Dončić,38,6,7,51
22500198,Jake LaRavia,6,1,3,10
22500198,Dalton Knecht,3,5,0,8
22500198,Jaxson Hayes,2,5,0,7
22500198,Jarred Vanderbilt,0,1,1,2
22500204,Dillon Brooks,18,5,0,23
22500204,Royce O'Neale,14,5,2,21
22500204,Mark Williams,2,7,1,10
22500204,Grayson Allen,42,2,4,48
22500204,Devin Booker,19,0,3,22
22500204,Ryan Dunn,2,4,3,9
22500204,Nick Richards,2,5,1,8
22500204,Collin Gillespie,6,1,5,12
22500204,Jordan Goodwin,4,5,4,13
22500204,Oso Ighodaro,2,5,4,11
22500204,Isaiah Livers,3,1,2,6
22500204,Rasheer Fleming,5,0,0,5
22500204,Nigel Hayes-Davis,2,1,0,3
22500204,Khaman Maluach,0,2,0,2
22500204,Trey Murphy III,21,10,4,35
22500204,Saddiq Bey,15,7,0,22
22500204,Kevon Looney,2,6,2,10
22500204,Jeremiah Fears,15,2,1,18
22500204,Herbert Jones,7,2,4,13
22500204,Derik Queen,12,6,1,19
22500204,Karlo Matković,11,2,2,15
22500204,Micah Peavy,4,1,0,5
22500204,Jose Alvarado,8,3,4,15
22500204,Jordan Hawkins,1,1,0,2
22500204,Bryce McGowens,2,0,0,2
22500202,Isaac Okoro,2,2,3,7
22500202,Matas Buzelis,15,5,0,20
22500202,Nikola Vučević,11,8,6,25
22500202,Kevin Huerter,23,5,5,33
22500202,Tre Jones,20,7,7,34
22500202,Ayo Dosunmu,20,2,5,27
22500202,Patrick Williams,5,2,0,7
22500202,Jalen Smith,11,12,2,25
22500202,Julian Phillips,0,1,0,1
22500202,Jevon Carter,6,1,1,8
22500202,Dalen Terry,4,0,0,4
22500202,Devin Vassell,4,4,0,8
22500202,Harrison Barnes,7,3,2,12
22500202,Victor Wembanyama,38,12,5,55
22500202,Stephon Castle,19,5,11,35
22500202,De'Aaron Fox,21,4,5,30
22500202,Luke Kornet,16,7,2,25
22500202,Julian Champagnie,0,2,1,3
22500202,Keldon Johnson,10,7,1,18
22500202,Jeremy Sochan,1,1,0,2
22500202,Carter Bryant,2,1,0,3
22500202,Kelly Olynyk,0,0,2,2
22500202,Lindy Waters III,3,1,1,5
22500201,Pelle Larsson,10,5,4,19
22500201,Andrew Wiggins,23,2,5,30
22500201,Kel'el Ware,14,20,1,35
22500201,Norman Powell,33,2,2,37
22500201,Davion Mitchell,11,2,8,21
22500201,Jaime Jaquez Jr.,22,13,7,42
22500201,Nikola Jović,8,8,4,20
22500201,Simone Fontecchio,13,4,0,17
22500201,Dru Smith,6,0,1,7
22500201,De'Andre Hunter,23,4,4,31
22500201,Evan Mobley,21,10,5,36
22500201,Jarrett Allen,14,7,2,23
22500201,Donovan Mitchell,28,15,8,51
22500201,Darius Garland,11,5,2,18
22500201,Sam Merrill,12,2,2,16
22500201,Jaylon Tyson,9,9,1,19
22500201,Lonzo Ball,9,4,2,15
22500201,Dean Wade,9,3,0,12
22500201,Craig Porter Jr.,2,1,0,3
22500199,Javonte Green,11,11,3,25
22500199,Ronald Holland II,5,1,1,7
22500199,Jalen Duren,19,14,3,36
22500199,Duncan Robinson,13,3,2,18
22500199,Cade Cunningham,46,12,11,69
22500199,Chaz Lanier,8,3,2,13
22500199,Paul Reed,8,9,0,17
22500199,Daniss Jenkins,24,8,3,35
22500199,Bobi Klintman,3,2,2,7
22500199,Kyshawn George,14,4,6,24
22500199,Khris Middleton,6,3,2,11
22500199,Alex Sarr,15,15,2,32
22500199,CJ McCollum,42,6,4,52
22500199,Tre Johnson,10,4,3,17
22500199,Bub Carrington,11,7,5,23
22500199,Corey Kispert,8,3,2,13
22500199,Cam Whitmore,20,2,1,23
22500199,Marvin Bagley III,9,2,1,12
22500203,Cooper Flagg,26,9,4,39
22500203,P.J. Washington,16,7,1,24
22500203,Daniel Gafford,7,8,3,18
22500203,Max Christie,13,5,3,21
22500203,Brandon Williams,19,6,3,28
22500203,Moussa Cisse,7,4,0,11
22500203,Naji Marshall,9,5,3,17
22500203,D'Angelo Russell,7,3,3,13
22500203,Klay Thompson,6,2,3,11
22500203,Jaden Hardy,2,1,0,3
22500203,Caleb Martin,2,2,2,6
22500203,Gary Trent Jr.,3,2,1,6
22500203,Giannis Antetokounmpo,30,8,6,44
22500203,Myles Turner,14,7,2,23
22500203,AJ Green,13,5,2,20
22500203,Ryan Rollins,13,4,8,25
22500203,Cole Anthony,4,5,3,12
22500203,Amir Coffey,0,1,0,1
22500203,Kyle Kuzma,26,5,2,33
22500203,Bobby Portis,13,7,0,20
22500205,Svi Mykhailiuk,11,3,2,16
22500205,Lauri Markkanen,21,8,3,32
22500205,Jusuf Nurkić,6,10,3,19
22500205,Ace Bailey,10,7,2,19
22500205,Keyonte George,27,6,6,39
22500205,Isaiah Collier,5,3,7,15
22500205,Kevin Love,10,3,1,14
22500205,Brice Sensabaugh,10,4,1,15
22500205,Kyle Filipowski,7,3,3,13
22500205,Walter Clayton Jr.,6,3,2,11
22500205,Jaden McDaniels,16,6,3,25
22500205,Julius Randle,27,8,7,42
22500205,Rudy Gobert,14,12,1,27
22500205,Anthony Edwards,35,6,6,47
22500205,Donte DiVincenzo,14,1,2,17
22500205,Jaylen Clark,2,1,0,3
22500205,Naz Reid,7,5,3,15
22500205,Mike Conley,5,2,2,9
22500205,Rob Dillingham,0,1,1,2
22500200,Franz Wagner,19,9,6,34
22500200,Paolo Banchero,28,9,3,40
22500200,Wendell Carter Jr.,19,9,5,33
22500200,Desmond Bane,22,3,7,32
22500200,Anthony Black,8,4,2,14
22500200,Tristan da Silva,2,3,0,5
22500200,Goga Bitadze,7,5,1,13
22500200,Jett Howard,3,2,2,7
22500200,Jonathan Isaac,7,6,0,13
22500200,Deni Avdija,27,5,5,37
22500200,Toumani Camara,8,5,3,16
22500200,Donovan Clingan,2,9,0,11
22500200,Shaedon Sharpe,31,3,1,35
22500200,Jrue Holiday,13,7,7,27
22500200,Jerami Grant,17,1,4,22
22500200,Kris Murray,3,2,1,6
22500200,Robert Williams III,7,4,0,11
22500200,Sidy Cissoko,4,2,1,7
22500206,Derrick Jones Jr.,11,2,2,15
22500206,John Collins,9,7,0,16
22500206,Ivica Zubac,13,12,1,26
22500206,Kris Dunn,11,2,0,13
22500206,James Harden,35,10,11,56
22500206,Brook Lopez,9,0,2,11
22500206,Cam Christie,3,3,3,9
22500206,Nicolas Batum,2,4,0,6
22500206,Kobe Brown,9,2,0,11
22500206,Zaccharie Risacher,11,5,0,16
22500206,Jalen Johnson,16,10,8,34
22500206,Kristaps Porziņģis,20,3,4,27
22500206,Dyson Daniels,6,3,8,17
22500206,Keaton Wallace,5,4,1,10
22500206,Onyeka Okongwu,10,6,3,19
22500206,Luke Kennard,7,4,2,13
22500206,Mouhamed Gueye,2,3,2,7
22500206,Vít Krejčí,28,3,2,33
22500192,OG Anunoby,19,8,3,30
22500192,Karl-Anthony Towns,28,12,2,42
22500192,Mitchell Robinson,8,8,0,16
22500192,Mikal Bridges,16,1,5,22
22500192,Jalen Brunson,19,0,7,26
22500192,Landry Shamet,8,1,3,12
22500192,Josh Hart,11,7,2,20
22500192,Miles McBride,0,2,3,5
22500192,Jordan Clarkson,11,2,3,16
22500192,Guerschon Yabusele,5,2,0,7
22500192,Ariel Hukporti,2,2,0,4
22500192,Pacôme Dadiet,2,1,0,3
22500192,Mohamed Diawara,5,0,0,5
22500192,Tyler Kolek,0,0,3,3
22500192,Michael Porter Jr.,25,4,0,29
22500192,Noah Clowney,4,1,2,7
22500192,Nic Claxton,12,5,5,22
22500192,Terance Mann,0,1,4,5
22500192,Egor Dëmin,10,4,3,17
22500192,Ziaire Williams,13,3,1,17
22500192,Tyrese Martin,5,8,2,15
22500192,Day'Ron Sharpe,10,6,1,17
22500192,Drake Powell,15,2,3,20
22500192,Jalen Wilson,0,3,0,3
22500192,E.J. Liddell,4,1,0,5
22500191,Gary Trent Jr.,9,2,1,12
22500191,Giannis Antetokounmpo,37,8,3,48
22500191,Myles Turner,13,6,1,20
22500191,AJ Green,3,1,4,8
22500191,Ryan Rollins,19,2,5,26
22500191,Amir Coffey,0,1,0,1
22500191,Kyle Kuzma,11,1,1,13
22500191,Cole Anthony,12,5,6,23
22500191,Bobby Portis,11,1,4,16
22500191,Kevin Durant,31,3,7,41
22500191,Jabari Smith Jr.,16,9,1,26
22500191,Alperen Sengun,23,11,7,41
22500191,Amen Thompson,14,8,5,27
22500191,Josh Okogie,0,1,1,2
22500191,Reed Sheppard,16,0,2,18
22500191,Steven Adams,12,6,1,19
22500191,Tari Eason,6,8,0,14
22500191,Clint Capela,4,4,0,8
22500197,DeMar DeRozan,22,3,2,27
22500197,Precious Achiuwa,12,10,0,22
22500197,Domantas Sabonis,20,13,3,36
22500197,Zach LaVine,26,4,2,32
22500197,Dennis Schröder,3,3,2,8
22500197,Malik Monk,2,0,5,7
22500197,Russell Westbrook,6,0,1,7
22500197,Nique Clifford,10,5,5,20
22500197,Drew Eubanks,6,1,1,8
22500197,Keon Ellis,5,3,2,10
22500197,Devin Carter,0,1,2,3
22500197,Maxime Raynaud,5,0,0,5
22500197,Jaden McDaniels,21,5,3,29
22500197,Julius Randle,19,6,4,29
22500197,Rudy Gobert,19,12,1,32
22500197,Anthony Edwards,26,4,5,35
22500197,Donte DiVincenzo,8,4,4,16
22500197,Naz Reid,13,4,2,19
22500197,Jaylen Clark,11,2,1,14
22500197,Mike Conley,6,3,3,12
22500197,Rob Dillingham,11,0,3,14
22500197,Bones Hyland,4,1,0,5
22500197,Joan Beringer,2,0,0,2
22500197,Leonard Miller,2,1,1,4
22500197,Johnny Juzang,2,2,1,5
22500196,Jonathan Kuminga,5,8,2,15
22500196,Draymond Green,3,2,3,8
22500196,Quinten Post,14,8,2,24
22500196,Jimmy Butler III,21,9,7,37
22500196,Brandin Podziemski,14,6,1,21
22500196,Buddy Hield,8,4,2,14
22500196,Al Horford,12,4,1,17
22500196,Moses Moody,13,3,1,17
22500196,Pat Spencer,2,0,2,4
22500196,Will Richard,15,3,1,19
22500196,Trayce Jackson-Davis,4,0,0,4
22500196,Gui Santos,3,2,0,5
22500196,Gary Payton II,0,1,0,1
22500196,Jarace Walker,12,2,0,14
22500196,Jay Huff,12,11,2,25
22500196,Isaiah Jackson,12,6,1,19
22500196,Ben Sheppard,3,4,0,7
22500196,Andrew Nembhard,14,2,9,25
22500196,Cody Martin,2,6,2,10
22500196,Jeremiah Robinson-Earl,9,12,1,22
22500196,Tony Bradley,6,6,1,13
22500196,Monté Morris,8,2,4,14
22500196,Taelon Peter,0,1,1,2
22500196,RayJ Dennis,5,1,0,6
22500193,Franz Wagner,20,9,3,32
22500193,Paolo Banchero,28,6,4,38
22500193,Wendell Carter Jr.,12,4,1,17
22500193,Desmond Bane,9,5,6,20
22500193,Jalen Suggs,20,8,4,32
22500193,Anthony Black,4,3,0,7
22500193,Tristan da Silva,12,5,0,17
22500193,Goga Bitadze,2,2,1,5
22500193,Tyus Jones,0,0,2,2
22500193,Jaylen Brown,27,5,1,33
22500193,Josh Minott,0,2,1,3
22500193,Neemias Queta,8,6,0,14
22500193,Derrick White,21,3,4,28
22500193,Payton Pritchard,5,5,5,15
22500193,Luka Garza,16,8,3,27
22500193,Sam Hauser,0,4,0,4
22500193,Anfernee Simons,25,1,3,29
22500193,Jordan Walsh,6,6,4,16
22500193,Hugo González,3,1,1,5
22500194,Kentavious Caldwell-Pope,9,4,3,16
22500194,Jaren Jackson Jr.,17,7,2,26
22500194,Jock Landale,10,5,3,18
22500194,Jaylen Wells,12,1,2,15
22500194,Ja Morant,11,3,8,22
22500194,Cedric Coward,13,10,4,27
22500194,Santi Aldama,12,9,4,25
22500194,Vince Williams Jr.,3,6,0,9
22500194,Cam Spencer,9,1,1,11
22500194,John Konchar,3,3,3,9
22500194,GG Jackson,1,1,0,2
22500194,Cason Wallace,6,4,1,11
22500194,Chet Holmgren,21,7,2,30
22500194,Isaiah Hartenstein,18,13,2,33
22500194,Ajay Mitchell,21,6,4,31
22500194,Shai Gilgeous-Alexander,35,7,6,48
22500194,Isaiah Joe,8,2,0,10
22500194,Alex Caruso,5,4,2,11
22500194,Jaylin Williams,0,3,1,4
22500194,Ousmane Dieng,0,1,0,1
22500194,Brooks Barnhizer,0,4,1,5
22500195,Trendon Watford,7,3,2,12
22500195,Kelly Oubre Jr.,13,5,3,21
22500195,Andre Drummond,17,12,2,31
22500195,VJ Edgecombe,11,6,2,19
22500195,Tyrese Maxey,33,4,7,44
22500195,Quentin Grimes,13,5,4,22
22500195,Jabari Walker,12,5,0,17
22500195,Eric Gordon,0,0,1,1
22500195,Adem Bona,2,4,0,6
22500195,Jared McCain,0,0,1,1
22500195,Ausar Thompson,14,5,4,23
22500195,Ronald Holland II,9,4,1,14
22500195,Jalen Duren,21,16,1,38
22500195,Duncan Robinson,17,1,1,19
22500195,Cade Cunningham,26,4,11,41
22500195,Javonte Green,6,2,2,10
22500195,Caris LeVert,14,0,3,17
22500195,Paul Reed,4,5,0,9
22500189,Cameron Johnson,12,2,4,18
22500189,Peyton Watson,16,7,1,24
22500189,Nikola Jokić,32,14,14,60
22500189,Christian Braun,8,5,2,15
22500189,Jalen Pickett,2,1,0,3
22500189,Tim Hardaway Jr.,17,3,4,24
22500189,Bruce Brown,6,7,0,13
22500189,Spencer Jones,6,1,2,9
22500189,Julian Strawther,12,6,2,20
22500189,Jonas Valančiūnas,6,5,3,14
22500189,Zeke Nnaji,0,1,0,1
22500189,Hunter Tyson,0,3,0,3
22500189,Jarace Walker,8,5,2,15
22500189,Pascal Siakam,14,6,5,25
22500189,Isaiah Jackson,4,6,1,11
22500189,Aaron Nesmith,25,1,0,26
22500189,Andrew Nembhard,22,0,6,28
22500189,Monté Morris,3,2,0,5
22500189,Tony Bradley,6,5,3,14
22500189,Jeremiah Robinson-Earl,7,5,1,13
22500189,Ben Sheppard,5,2,0,7
22500189,Jay Huff,4,6,1,11
22500189,Cody Martin,2,3,0,5
22500189,RayJ Dennis,0,2,1,3
22500183,Justin Champagnie,0,5,0,5
22500183,Kyshawn George,10,2,3,15
22500183,Alex Sarr,17,6,5,28
22500183,Tre Johnson,9,9,0,18
22500183,CJ McCollum,25,6,2,33
22500183,Cam Whitmore,19,3,0,22
22500183,Marvin Bagley III,10,5,1,16
22500183,Bub Carrington,9,3,2,14
22500183,Corey Kispert,4,1,2,7
22500183,Malaki Branham,2,4,2,8
22500183,Cooper Flagg,12,7,6,25
22500183,P.J. Washington,14,9,5,28
22500183,Daniel Gafford,8,5,0,13
22500183,Max Christie,12,7,2,21
22500183,D'Angelo Russell,6,2,1,9
22500183,Moussa Cisse,5,9,1,15
22500183,Brandon Williams,14,2,6,22
22500183,Naji Marshall,30,8,2,40
22500183,Jaden Hardy,8,1,0,9
22500183,Ryan Nembhard,0,0,2,2
22500183,Dwight Powell,2,1,1,4
22500188,Devin Vassell,16,2,0,18
22500188,Harrison Barnes,15,2,0,17
22500188,Victor Wembanyama,18,18,3,39
22500188,Stephon Castle,16,4,13,33
22500188,De'Aaron Fox,24,3,3,30
22500188,Jeremy Sochan,8,3,4,15
22500188,Julian Champagnie,14,1,2,17
22500188,Carter Bryant,0,1,0,1
22500188,Keldon Johnson,12,8,4,24
22500188,Lindy Waters III,3,1,2,6
22500188,Trey Murphy III,41,9,3,53
22500188,Saddiq Bey,10,2,4,16
22500188,Kevon Looney,5,6,0,11
22500188,Herbert Jones,15,3,4,22
22500188,Jeremiah Fears,18,3,3,24
22500188,Karlo Matković,4,5,0,9
22500188,Jose Alvarado,8,2,5,15
22500188,Derik Queen,13,5,8,26
22500188,Jordan Hawkins,5,0,0,5
22500188,Micah Peavy,0,5,0,5
22500185,Zaccharie Risacher,19,1,4,24
22500185,Mouhamed Gueye,21,7,7,35
22500185,Onyeka Okongwu,12,8,4,24
22500185,Dyson Daniels,10,8,13,31
22500185,Keaton Wallace,14,2,7,23
22500185,Asa Newell,17,5,0,22
22500185,Vít Krejčí,17,3,1,21
22500185,Caleb Houstan,8,2,1,11
22500185,Jacob Toppin,4,1,0,5
22500185,Jake LaRavia,13,5,2,20
22500185,Rui Hachimura,8,2,0,10
22500185,Deandre Ayton,11,5,0,16
22500185,Marcus Smart,5,0,2,7
22500185,Luka Dončić,22,5,11,38
22500185,Dalton Knecht,14,4,1,19
22500185,Jaxson Hayes,4,3,0,7
22500185,Jarred Vanderbilt,12,18,2,32
22500185,Nick Smith Jr.,3,1,2,6
22500185,Bronny James,9,2,2,13
22500185,Maxi Kleber,1,2,1,4
22500187,Pelle Larsson,16,1,5,22
22500187,Andrew Wiggins,15,3,1,19
22500187,Kel'el Ware,9,12,1,22
22500187,Norman Powell,22,2,3,27
22500187,Davion Mitchell,11,2,8,21
22500187,Nikola Jović,29,9,6,44
22500187,Jaime Jaquez Jr.,14,12,7,33
22500187,Dru Smith,13,5,6,24
22500187,Simone Fontecchio,7,1,0,8
22500187,Deni Avdija,33,11,8,52
22500187,Toumani Camara,13,7,1,21
22500187,Donovan Clingan,13,7,0,20
22500187,Shaedon Sharpe,21,9,1,31
22500187,Jrue Holiday,18,9,13,40
22500187,Jerami Grant,18,3,4,25
22500187,Kris Murray,6,3,1,10
22500187,Robert Williams III,0,3,1,4
22500187,Sidy Cissoko,3,2,0,5
22500187,Duop Reath,6,3,0,9
22500190,Kris Dunn,6,2,3,11
22500190,Derrick Jones Jr.,7,0,1,8
22500190,Ivica Zubac,21,15,4,40
22500190,Bradley Beal,12,0,3,15
22500190,James Harden,13,0,13,26
22500190,Brook Lopez,8,0,0,8
22500190,Cam Christie,8,3,0,11
22500190,John Collins,19,4,2,25
22500190,Nicolas Batum,9,3,0,12
22500190,Grayson Allen,14,0,3,17
22500190,Dillon Brooks,16,2,3,21
22500190,Mark Williams,19,6,0,25
22500190,Jalen Green,2,1,1,4
22500190,Devin Booker,21,10,9,40
22500190,Royce O'Neale,12,7,5,24
22500190,Ryan Dunn,6,4,1,11
22500190,Collin Gillespie,13,6,4,23
22500190,Oso Ighodaro,0,0,2,2
22500190,Nick Richards,4,5,0,9
22500190,Jordan Goodwin,7,1,2,10
22500184,Trendon Watford,20,17,10,47
22500184,Kelly Oubre Jr.,19,4,1,24
22500184,Joel Embiid,29,6,4,39
22500184,VJ Edgecombe,11,7,4,22
22500184,Tyrese Maxey,31,4,7,42
22500184,Quentin Grimes,13,2,2,17
22500184,Adem Bona,0,2,0,2
22500184,Justin Edwards,3,2,1,6
22500184,Jabari Walker,0,2,1,3
22500184,Andre Drummond,4,8,1,13
22500184,Ochai Agbaji,0,2,0,2
22500184,Brandon Ingram,21,8,5,34
22500184,Scottie Barnes,18,5,4,27
22500184,Immanuel Quickley,22,6,6,34
22500184,RJ Barrett,22,3,6,31
22500184,Sandro Mamukelashvili,10,3,2,15
22500184,Collin Murray-Boyles,12,7,1,20
22500184,Jamal Shead,9,3,5,17
22500184,Gradey Dick,3,1,0,4
22500184,Ja'Kobe Walter,3,0,0,3
22500186,De'Andre Hunter,29,4,2,35
22500186,Evan Mobley,24,8,5,37
22500186,Jarrett Allen,11,3,2,16
22500186,Jaylon Tyson,17,7,3,27
22500186,Donovan Mitchell,29,6,6,41
22500186,Dean Wade,2,3,0,5
22500186,Lonzo Ball,2,4,4,10
22500186,Sam Merrill,8,2,8,18
22500186,Craig Porter Jr.,0,0,1,1
22500186,Tyrese Proctor,6,2,1,9
22500186,Isaac Okoro,19,4,3,26
22500186,Matas Buzelis,4,4,0,8
22500186,Nikola Vučević,9,5,4,18
22500186,Tre Jones,17,6,4,27
22500186,Josh Giddey,15,9,6,30
22500186,Patrick Williams,11,1,2,14
22500186,Kevin Huerter,15,3,3,21
22500186,Ayo Dosunmu,14,3,1,18
22500186,Jalen Smith,18,11,4,33
22500186,Julian Phillips,0,3,0,3
22500030,Zaccharie Risacher,16,5,0,21
22500030,Jalen Johnson,21,7,4,32
22500030,Kristaps Porziņģis,17,7,3,27
22500030,Dyson Daniels,7,8,8,23
22500030,Nickeil Alexander-Walker,20,2,3,25
22500030,Onyeka Okongwu,7,11,0,18
22500030,Mouhamed Gueye,2,7,1,10
22500030,Vít Krejčí,0,4,2,6
22500030,Keaton Wallace,7,3,3,13
22500030,Brandon Ingram,20,6,4,30
22500030,Scottie Barnes,14,10,4,28
22500030,Jakob Poeltl,12,10,1,23
22500030,RJ Barrett,19,5,4,28
22500030,Immanuel Quickley,18,5,6,29
22500030,Sandro Mamukelashvili,12,6,1,19
22500030,Jamal Shead,0,1,2,3
22500030,Collin Murray-Boyles,3,4,1,8
22500030,Gradey Dick,11,1,0,12
22500032,Julian Champagnie,22,7,1,30
22500032,Harrison Barnes,24,5,2,31
22500032,Victor Wembanyama,22,8,4,34
22500032,Devin Vassell,15,3,3,21
22500032,Stephon Castle,14,6,13,33
22500032,Keldon Johnson,8,6,4,18
22500032,Jeremy Sochan,2,2,2,6
22500032,Lindy Waters III,3,1,0,4
22500032,Kelly Olynyk,2,1,0,3
22500032,Jordan McLaughlin,9,1,1,11
22500032,Kevin Durant,24,1,2,27
22500032,Jabari Smith Jr.,5,8,2,15
22500032,Alperen Sengun,25,9,8,42
22500032,Amen Thompson,14,7,3,24
22500032,Josh Okogie,12,3,0,15
22500032,Steven Adams,3,8,1,12
22500032,Tari Eason,11,2,2,15
22500032,Reed Sheppard,16,0,6,22
22500032,Clint Capela,0,3,1,4
22500029,Tre Johnson,19,3,1,23
22500029,Khris Middleton,4,2,4,10
22500029,Alex Sarr,20,4,4,28
22500029,CJ McCollum,25,2,3,30
22500029,Bub Carrington,6,4,11,21
22500029,Corey Kispert,16,3,4,23
22500029,Justin Champagnie,6,11,2,19
22500029,Marvin Bagley III,2,7,0,9
22500029,Jamir Watkins,6,6,0,12
22500029,Will Riley,0,2,1,3
22500029,AJ Johnson,4,0,2,6
22500029,Tristan Vukcevic,4,0,0,4
22500029,Anthony Gill,3,0,0,3
22500029,De'Andre Hunter,8,5,2,15
22500029,Evan Mobley,18,10,3,31
22500029,Jarrett Allen,16,14,3,33
22500029,Donovan Mitchell,24,5,5,34
22500029,Darius Garland,20,2,9,31
22500029,Sam Merrill,14,2,2,18
22500029,Jaylon Tyson,10,4,2,16
22500029,Craig Porter Jr.,2,5,2,9
22500029,Larry Nance Jr.,5,2,1,8
22500029,Tyrese Proctor,17,2,3,22
22500029,Luke Travers,4,2,2,8
22500029,Thomas Bryant,4,2,0,6
22500029,Nae'Qwan Tomlin,6,2,0,8
22500038,DeMar DeRozan,18,4,3,25
22500038,Russell Westbrook,24,7,9,40
22500038,Drew Eubanks,16,1,0,17
22500038,Zach LaVine,9,2,2,13
22500038,Dennis Schröder,2,2,8,12
22500038,Precious Achiuwa,4,4,0,8
22500038,Malik Monk,15,3,1,19
22500038,Maxime Raynaud,8,10,1,19
22500038,Nique Clifford,0,3,2,5
22500038,Keon Ellis,3,1,0,4
22500038,Devin Carter,2,1,1,4
22500038,Cason Wallace,15,2,2,19
22500038,Chet Holmgren,10,7,1,18
22500038,Isaiah Hartenstein,33,19,3,55
22500038,Ajay Mitchell,18,5,10,33
22500038,Shai Gilgeous-Alexander,30,1,3,34
22500038,Jaylin Williams,6,3,1,10
22500038,Isaiah Joe,14,6,1,21
22500038,Alex Caruso,3,2,5,10
22500038,Ousmane Dieng,3,5,1,9
22500038,Brooks Barnhizer,0,2,0,2
22500031,Michael Porter Jr.,28,5,2,35
22500031,Noah Clowney,19,1,2,22
22500031,Nic Claxton,17,8,2,27
22500031,Terance Mann,3,0,3,6
22500031,Egor Dëmin,8,3,7,18
22500031,Ziaire Williams,6,2,1,9
22500031,Tyrese Martin,2,1,3,6
22500031,Day'Ron Sharpe,7,4,3,14
22500031,Drake Powell,6,4,2,12
22500031,Jalen Wilson,9,1,1,11
22500031,E.J. Liddell,2,1,0,3
22500031,Ausar Thompson,14,6,4,24
22500031,Isaiah Stewart,4,3,1,8
22500031,Jalen Duren,30,11,0,41
22500031,Duncan Robinson,7,1,8,16
22500031,Cade Cunningham,34,1,10,45
22500031,Ronald Holland II,5,5,1,11
22500031,Bobi Klintman,4,5,1,10
22500031,Caris LeVert,10,3,4,17
22500031,Paul Reed,6,6,2,14
22500031,Javonte Green,8,3,1,12
22500031,Daniss Jenkins,3,1,0,4
22500031,Chaz Lanier,0,1,0,1
22500028,Franz Wagner,27,6,6,39
22500028,Paolo Banchero,15,9,4,28
22500028,Wendell Carter Jr.,18,5,1,24
22500028,Desmond Bane,22,6,7,35
22500028,Jalen Suggs,14,3,5,22
22500028,Tristan da Silva,11,2,0,13
22500028,Anthony Black,13,4,4,21
22500028,Goga Bitadze,0,7,1,8
22500028,Jonathan Isaac,3,1,0,4
22500028,Tyus Jones,0,1,0,1
22500028,Jaylen Brown,32,9,3,44
22500028,Josh Minott,12,8,1,21
22500028,Neemias Queta,5,8,2,15
22500028,Derrick White,16,2,10,28
22500028,Payton Pritchard,27,2,4,33
22500028,Anfernee Simons,11,2,2,15
22500028,Luka Garza,2,0,0,2
22500028,Sam Hauser,3,3,3,9
22500028,Jordan Walsh,2,6,0,8
22500028,Hugo González,0,4,1,5
22500034,Kentavious Caldwell-Pope,12,3,1,16
22500034,Jaren Jackson Jr.,17,4,0,21
22500034,Jock Landale,11,7,3,21
22500034,Jaylen Wells,8,5,1,14
22500034,Ja Morant,21,5,13,39
22500034,Cedric Coward,21,9,4,34
22500034,Santi Aldama,16,2,2,20
22500034,Vince Williams Jr.,0,3,1,4
22500034,Cam Spencer,12,2,2,16
22500034,John Konchar,0,2,0,2
22500034,Cooper Flagg,12,6,2,20
22500034,P.J. Washington,14,6,1,21
22500034,Daniel Gafford,0,1,0,1
22500034,Max Christie,18,1,1,20
22500034,D'Angelo Russell,9,3,5,17
22500034,Dwight Powell,0,4,2,6
22500034,Naji Marshall,16,7,4,27
22500034,Brandon Williams,11,1,3,15
22500034,Klay Thompson,0,1,3,4
22500034,Caleb Martin,0,3,0,3
22500034,Jaden Hardy,8,3,2,13
22500034,Moussa Cisse,10,8,0,18
22500034,Ryan Nembhard,6,0,2,8
22500036,Jaden McDaniels,22,7,1,30
22500036,Julius Randle,19,10,12,41
22500036,Rudy Gobert,8,9,2,19
22500036,Anthony Edwards,37,5,1,43
22500036,Donte DiVincenzo,3,6,2,11
22500036,Naz Reid,5,4,3,12
22500036,Jaylen Clark,6,1,2,9
22500036,Mike Conley,5,1,2,8
22500036,Rob Dillingham,8,2,1,11
22500036,Joan Beringer,6,3,0,9
22500036,Bones Hyland,12,1,3,16
22500036,Leonard Miller,6,3,0,9
